date,time,period,lane,car_type,direction,target,
6/27/2019,16:07:41,16:00-17:30,e,1,0,w,
6/27/2019,16:07:49,16:00-17:30,e,1,0,w,
6/27/2019,16:07:50,16:00-17:30,e,2,-1,s,
6/27/2019,16:07:51,16:00-17:30,e,1,1,n,
6/27/2019,16:07:53,16:00-17:30,e,2,-1,s,
6/27/2019,16:07:55,16:00-17:30,e,2,-1,s,
6/27/2019,16:08:10,16:00-17:30,e,1,-1,s,
6/27/2019,16:08:19,16:00-17:30,e,1,0,w,
6/27/2019,16:08:21,16:00-17:30,e,1,-1,s,
6/27/2019,16:09:34,16:00-17:30,e,1,-1,s,
6/27/2019,16:09:36,16:00-17:30,e,1,-1,s,
6/27/2019,16:09:36,16:00-17:30,e,1,-1,s,
6/27/2019,16:09:37,16:00-17:30,e,2,-1,s,
6/27/2019,16:09:43,16:00-17:30,e,1,-1,s,
6/27/2019,16:09:44,16:00-17:30,e,2,-1,s,
6/27/2019,16:09:49,16:00-17:30,e,1,0,w,
6/27/2019,16:09:53,16:00-17:30,e,1,0,w,
6/27/2019,16:09:58,16:00-17:30,e,1,-1,s,
6/27/2019,16:10:06,16:00-17:30,e,2,1,n,
6/27/2019,16:10:11,16:00-17:30,e,1,0,w,
6/27/2019,16:10:13,16:00-17:30,e,1,0,w,
6/27/2019,16:10:17,16:00-17:30,e,2,-1,s,
6/27/2019,16:10:20,16:00-17:30,e,1,0,w,
6/27/2019,16:10:25,16:00-17:30,e,2,0,w,
6/27/2019,16:10:28,16:00-17:30,e,2,0,w,
6/27/2019,16:10:30,16:00-17:30,e,1,0,w,
6/27/2019,16:10:33,16:00-17:30,e,1,0,w,
6/27/2019,16:10:34,16:00-17:30,e,2,-1,s,
6/27/2019,16:10:35,16:00-17:30,e,1,0,w,
6/27/2019,16:10:46,16:00-17:30,e,2,0,w,
6/27/2019,16:10:48,16:00-17:30,e,1,1,n,
6/27/2019,16:11:22,16:00-17:30,e,1,2,e,
6/27/2019,16:11:26,16:00-17:30,e,1,0,w,
6/27/2019,16:11:31,16:00-17:30,e,1,0,w,
6/27/2019,16:11:33,16:00-17:30,e,2,0,w,
6/27/2019,16:11:36,16:00-17:30,e,1,0,w,
6/27/2019,16:11:51,16:00-17:30,e,2,0,w,
6/27/2019,16:12:07,16:00-17:30,e,1,0,w,
6/27/2019,16:12:10,16:00-17:30,e,1,0,w,
6/27/2019,16:12:17,16:00-17:30,e,1,0,w,
6/27/2019,16:12:25,16:00-17:30,e,1,0,w,
6/27/2019,16:12:27,16:00-17:30,e,1,0,w,
6/27/2019,16:12:32,16:00-17:30,e,1,-1,s,
6/27/2019,16:12:40,16:00-17:30,e,1,0,w,
6/27/2019,16:12:41,16:00-17:30,e,4,-1,s,
6/27/2019,16:12:43,16:00-17:30,e,1,1,n,
6/27/2019,16:12:44,16:00-17:30,e,2,-1,s,
6/27/2019,16:12:49,16:00-17:30,e,2,0,w,
6/27/2019,16:12:50,16:00-17:30,e,2,0,w,
6/27/2019,16:12:50,16:00-17:30,e,1,0,w,
6/27/2019,16:12:51,16:00-17:30,e,1,-1,s,
6/27/2019,16:12:51,16:00-17:30,e,1,1,n,
6/27/2019,16:12:52,16:00-17:30,e,1,0,w,
6/27/2019,16:12:53,16:00-17:30,e,2,-1,s,
6/27/2019,16:12:54,16:00-17:30,e,1,-1,s,
6/27/2019,16:12:57,16:00-17:30,e,2,-1,s,
6/27/2019,16:13:01,16:00-17:30,e,1,-1,s,
6/27/2019,16:13:03,16:00-17:30,e,1,-1,s,
6/27/2019,16:13:05,16:00-17:30,e,1,-1,s,
6/27/2019,16:13:05,16:00-17:30,e,1,-1,s,
6/27/2019,16:13:15,16:00-17:30,e,2,-1,s,
6/27/2019,16:13:16,16:00-17:30,e,2,-1,s,
6/27/2019,16:13:42,16:00-17:30,e,2,-1,s,
6/27/2019,16:13:52,16:00-17:30,e,1,-1,s,
6/27/2019,16:13:54,16:00-17:30,e,1,-1,s,
6/27/2019,16:13:55,16:00-17:30,e,2,0,w,
6/27/2019,16:14:00,16:00-17:30,e,2,0,w,
6/27/2019,16:14:07,16:00-17:30,e,2,0,w,
6/27/2019,16:14:08,16:00-17:30,e,1,0,w,
6/27/2019,16:14:11,16:00-17:30,e,1,-1,s,
6/27/2019,16:14:14,16:00-17:30,e,2,0,w,
6/27/2019,16:14:15,16:00-17:30,e,1,1,n,
6/27/2019,16:14:23,16:00-17:30,e,2,1,n,
6/27/2019,16:14:35,16:00-17:30,e,2,0,w,
6/27/2019,16:14:42,16:00-17:30,e,1,0,w,
6/27/2019,16:14:47,16:00-17:30,e,2,0,w,
6/27/2019,16:14:48,16:00-17:30,e,1,0,w,
6/27/2019,16:14:49,16:00-17:30,e,1,1,n,
6/27/2019,16:14:51,16:00-17:30,e,2,0,w,
6/27/2019,16:14:52,16:00-17:30,e,1,0,w,
6/27/2019,16:14:53,16:00-17:30,e,1,-1,s,
6/27/2019,16:14:54,16:00-17:30,e,2,0,w,
6/27/2019,16:14:56,16:00-17:30,e,2,0,w,
6/27/2019,16:14:59,16:00-17:30,e,2,0,w,
6/27/2019,16:15:01,16:00-17:30,e,2,2,e,
6/27/2019,16:15:05,16:00-17:30,e,2,0,w,
6/27/2019,16:15:07,16:00-17:30,e,1,0,w,
6/27/2019,16:15:08,16:00-17:30,e,1,0,w,
6/27/2019,16:15:08,16:00-17:30,e,1,0,w,
6/27/2019,16:15:11,16:00-17:30,e,2,0,w,
6/27/2019,16:15:17,16:00-17:30,e,1,1,n,
6/27/2019,16:15:18,16:00-17:30,e,2,0,w,
6/27/2019,16:15:19,16:00-17:30,e,1,1,n,
6/27/2019,16:15:20,16:00-17:30,e,2,-1,s,
6/27/2019,16:15:23,16:00-17:30,e,2,0,w,
6/27/2019,16:15:25,16:00-17:30,e,2,-1,s,
6/27/2019,16:15:26,16:00-17:30,e,2,-1,s,
6/27/2019,16:15:27,16:00-17:30,e,1,-1,s,
6/27/2019,16:15:27,16:00-17:30,e,1,-1,s,
6/27/2019,16:15:41,16:00-17:30,e,2,-1,s,
6/27/2019,16:15:43,16:00-17:30,e,1,-1,s,
6/27/2019,16:15:43,16:00-17:30,e,1,0,w,
6/27/2019,16:16:07,16:00-17:30,e,1,0,w,
6/27/2019,16:16:12,16:00-17:30,e,1,1,n,
6/27/2019,16:16:15,16:00-17:30,e,2,0,w,
6/27/2019,16:16:17,16:00-17:30,e,1,0,w,
6/27/2019,16:16:19,16:00-17:30,e,1,1,n,
6/27/2019,16:16:20,16:00-17:30,e,1,0,w,
6/27/2019,16:16:27,16:00-17:30,e,1,0,w,
6/27/2019,16:16:34,16:00-17:30,e,2,0,w,
6/27/2019,16:16:37,16:00-17:30,e,1,1,n,
6/27/2019,16:16:56,16:00-17:30,e,2,0,w,
6/27/2019,16:17:04,16:00-17:30,e,1,0,w,
6/27/2019,16:17:14,16:00-17:30,e,2,1,n,
6/27/2019,16:17:15,16:00-17:30,e,1,0,w,
6/27/2019,16:17:23,16:00-17:30,e,3,1,n,
6/27/2019,16:17:33,16:00-17:30,e,1,0,w,
6/27/2019,16:17:34,16:00-17:30,e,2,1,n,
6/27/2019,16:17:35,16:00-17:30,e,2,0,w,
6/27/2019,16:17:39,16:00-17:30,e,1,0,w,
6/27/2019,16:17:40,16:00-17:30,e,2,-1,s,
6/27/2019,16:17:41,16:00-17:30,e,3,0,w,
6/27/2019,16:17:42,16:00-17:30,e,1,1,n,
6/27/2019,16:17:45,16:00-17:30,e,1,-1,s,
6/27/2019,16:17:46,16:00-17:30,e,1,1,n,
6/27/2019,16:17:48,16:00-17:30,e,2,0,w,
6/27/2019,16:17:52,16:00-17:30,e,2,-1,s,
6/27/2019,16:18:00,16:00-17:30,e,2,0,w,
6/27/2019,16:18:03,16:00-17:30,e,1,-1,s,
6/27/2019,16:18:15,16:00-17:30,e,2,1,n,
6/27/2019,16:18:22,16:00-17:30,e,4,0,w,
6/27/2019,16:18:29,16:00-17:30,e,2,-1,s,
6/27/2019,16:18:36,16:00-17:30,e,2,0,w,
6/27/2019,16:18:53,16:00-17:30,e,2,0,w,
6/27/2019,16:18:56,16:00-17:30,e,1,1,n,
6/27/2019,16:18:57,16:00-17:30,e,1,1,n,
6/27/2019,16:19:00,16:00-17:30,e,2,0,w,
6/27/2019,16:19:00,16:00-17:30,e,1,0,w,
6/27/2019,16:19:01,16:00-17:30,e,1,0,w,
6/27/2019,16:19:05,16:00-17:30,e,2,1,n,
6/27/2019,16:19:05,16:00-17:30,e,1,0,w,
6/27/2019,16:19:22,16:00-17:30,e,1,-1,s,
6/27/2019,16:19:48,16:00-17:30,e,1,0,w,
6/27/2019,16:19:49,16:00-17:30,e,1,1,n,
6/27/2019,16:19:49,16:00-17:30,e,1,-1,s,
6/27/2019,16:19:50,16:00-17:30,e,1,1,n,
6/27/2019,16:19:51,16:00-17:30,e,1,-1,s,
6/27/2019,16:19:51,16:00-17:30,e,2,-1,s,
6/27/2019,16:19:53,16:00-17:30,e,1,-1,s,
6/27/2019,16:19:54,16:00-17:30,e,1,-1,s,
6/27/2019,16:19:58,16:00-17:30,e,1,-1,s,
6/27/2019,16:20:03,16:00-17:30,e,3,-1,s,
6/27/2019,16:20:05,16:00-17:30,e,2,-1,s,
6/27/2019,16:20:07,16:00-17:30,e,1,-1,s,
6/27/2019,16:20:07,16:00-17:30,e,2,-1,s,
6/27/2019,16:20:09,16:00-17:30,e,2,-1,s,
6/27/2019,16:20:10,16:00-17:30,e,1,-1,s,
6/27/2019,16:20:12,16:00-17:30,e,2,-1,s,
6/27/2019,16:20:13,16:00-17:30,e,1,-1,s,
6/27/2019,16:20:16,16:00-17:30,e,1,0,w,
6/27/2019,16:20:18,16:00-17:30,e,2,0,w,
6/27/2019,16:20:20,16:00-17:30,e,2,0,w,
6/27/2019,16:20:20,16:00-17:30,e,2,0,w,
6/27/2019,16:20:59,16:00-17:30,e,1,0,w,
6/27/2019,16:21:11,16:00-17:30,e,1,-1,s,
6/27/2019,16:21:13,16:00-17:30,e,1,0,w,
6/27/2019,16:21:13,16:00-17:30,e,2,0,w,
6/27/2019,16:21:19,16:00-17:30,e,1,1,n,
6/27/2019,16:21:20,16:00-17:30,e,1,-1,s,
6/27/2019,16:21:20,16:00-17:30,e,1,0,w,
6/27/2019,16:21:21,16:00-17:30,e,1,2,e,
6/27/2019,16:21:24,16:00-17:30,e,1,0,w,
6/27/2019,16:21:24,16:00-17:30,e,1,0,w,
6/27/2019,16:21:26,16:00-17:30,e,2,1,n,
6/27/2019,16:21:32,16:00-17:30,e,2,-1,s,
6/27/2019,16:21:39,16:00-17:30,e,1,0,w,
6/27/2019,16:21:50,16:00-17:30,e,1,1,n,
6/27/2019,16:21:59,16:00-17:30,e,1,0,w,
6/27/2019,16:22:02,16:00-17:30,e,2,0,w,
6/27/2019,16:22:04,16:00-17:30,e,2,0,w,
6/27/2019,16:22:07,16:00-17:30,e,1,0,w,
6/27/2019,16:22:12,16:00-17:30,e,2,0,w,
6/27/2019,16:22:12,16:00-17:30,e,1,1,n,
6/27/2019,16:22:14,16:00-17:30,e,2,0,w,
6/27/2019,16:22:19,16:00-17:30,e,2,1,n,
6/27/2019,16:22:20,16:00-17:30,e,1,-1,s,
6/27/2019,16:22:21,16:00-17:30,e,1,-1,s,
6/27/2019,16:22:23,16:00-17:30,e,2,-1,s,
6/27/2019,16:22:24,16:00-17:30,e,2,1,n,
6/27/2019,16:22:24,16:00-17:30,e,1,-1,s,
6/27/2019,16:22:31,16:00-17:30,e,1,-1,s,
6/27/2019,16:22:36,16:00-17:30,e,1,-1,s,
6/27/2019,16:22:38,16:00-17:30,e,1,-1,s,
6/27/2019,16:22:39,16:00-17:30,e,1,-1,s,
6/27/2019,16:22:40,16:00-17:30,e,1,1,n,
6/27/2019,16:22:43,16:00-17:30,e,2,-1,s,
6/27/2019,16:22:47,16:00-17:30,e,1,0,w,
6/27/2019,16:23:23,16:00-17:30,e,3,0,w,
6/27/2019,16:23:25,16:00-17:30,e,1,0,w,
6/27/2019,16:23:26,16:00-17:30,e,2,0,w,
6/27/2019,16:23:27,16:00-17:30,e,1,1,n,
6/27/2019,16:23:28,16:00-17:30,e,1,0,w,
6/27/2019,16:23:34,16:00-17:30,e,1,0,w,
6/27/2019,16:23:44,16:00-17:30,e,1,0,w,
6/27/2019,16:23:49,16:00-17:30,e,2,0,w,
6/27/2019,16:23:55,16:00-17:30,e,1,0,w,
6/27/2019,16:24:00,16:00-17:30,e,1,-1,s,
6/27/2019,16:24:03,16:00-17:30,e,1,-1,s,
6/27/2019,16:24:03,16:00-17:30,e,2,-1,s,
6/27/2019,16:24:18,16:00-17:30,e,1,-1,s,
6/27/2019,16:24:19,16:00-17:30,e,1,-1,s,
6/27/2019,16:24:29,16:00-17:30,e,2,-1,s,
6/27/2019,16:24:31,16:00-17:30,e,1,-1,s,
6/27/2019,16:24:33,16:00-17:30,e,1,-1,s,
6/27/2019,16:24:34,16:00-17:30,e,1,-1,s,
6/27/2019,16:24:35,16:00-17:30,e,1,-1,s,
6/27/2019,16:24:35,16:00-17:30,e,2,-1,s,
6/27/2019,16:24:37,16:00-17:30,e,1,-1,s,
6/27/2019,16:24:37,16:00-17:30,e,1,0,w,
6/27/2019,16:24:39,16:00-17:30,e,1,0,w,
6/27/2019,16:24:40,16:00-17:30,e,1,-1,s,
6/27/2019,16:24:41,16:00-17:30,e,2,1,n,
6/27/2019,16:24:42,16:00-17:30,e,2,0,w,
6/27/2019,16:24:44,16:00-17:30,e,2,0,w,
6/27/2019,16:24:46,16:00-17:30,e,1,0,w,
6/27/2019,16:24:54,16:00-17:30,e,2,0,w,
6/27/2019,16:24:56,16:00-17:30,e,1,0,w,
6/27/2019,16:25:05,16:00-17:30,e,1,-1,s,
6/27/2019,16:25:09,16:00-17:30,e,1,0,w,
6/27/2019,16:25:35,16:00-17:30,e,1,0,w,
6/27/2019,16:25:56,16:00-17:30,e,1,-1,s,
6/27/2019,16:26:04,16:00-17:30,e,1,0,w,
6/27/2019,16:26:15,16:00-17:30,e,1,1,n,
6/27/2019,16:26:17,16:00-17:30,e,2,0,w,
6/27/2019,16:26:18,16:00-17:30,e,3,-1,s,
6/27/2019,16:26:21,16:00-17:30,e,2,0,w,
6/27/2019,16:26:22,16:00-17:30,e,1,0,w,
6/27/2019,16:26:23,16:00-17:30,e,2,0,w,
6/27/2019,16:26:24,16:00-17:30,e,2,0,w,
6/27/2019,16:26:26,16:00-17:30,e,2,0,w,
6/27/2019,16:26:26,16:00-17:30,e,1,0,w,
6/27/2019,16:26:37,16:00-17:30,e,1,0,w,
6/27/2019,16:26:37,16:00-17:30,e,2,-1,s,
6/27/2019,16:26:49,16:00-17:30,e,2,0,w,
6/27/2019,16:26:49,16:00-17:30,e,1,0,w,
6/27/2019,16:26:50,16:00-17:30,e,1,0,w,
6/27/2019,16:26:51,16:00-17:30,e,1,0,w,
6/27/2019,16:26:57,16:00-17:30,e,1,0,w,
6/27/2019,16:27:13,16:00-17:30,e,2,-1,s,
6/27/2019,16:27:14,16:00-17:30,e,1,0,w,
6/27/2019,16:27:15,16:00-17:30,e,1,-1,s,
6/27/2019,16:27:15,16:00-17:30,e,1,0,w,
6/27/2019,16:27:16,16:00-17:30,e,1,0,w,
6/27/2019,16:27:17,16:00-17:30,e,1,1,n,
6/27/2019,16:27:18,16:00-17:30,e,2,-1,s,
6/27/2019,16:27:18,16:00-17:30,e,1,1,n,
6/27/2019,16:27:19,16:00-17:30,e,1,-1,s,
6/27/2019,16:27:20,16:00-17:30,e,2,0,w,
6/27/2019,16:27:21,16:00-17:30,e,1,0,w,
6/27/2019,16:27:24,16:00-17:30,e,2,0,w,
6/27/2019,16:27:25,16:00-17:30,e,1,-1,s,
6/27/2019,16:27:27,16:00-17:30,e,1,0,w,
6/27/2019,16:27:28,16:00-17:30,e,2,-1,s,
6/27/2019,16:27:32,16:00-17:30,e,2,0,w,
6/27/2019,16:27:33,16:00-17:30,e,1,2,e,
6/27/2019,16:27:36,16:00-17:30,e,1,0,w,
6/27/2019,16:27:37,16:00-17:30,e,2,-1,s,
6/27/2019,16:27:38,16:00-17:30,e,2,0,w,
6/27/2019,16:27:41,16:00-17:30,e,1,-1,s,
6/27/2019,16:27:41,16:00-17:30,e,2,0,w,
6/27/2019,16:27:47,16:00-17:30,e,1,0,w,
6/27/2019,16:27:49,16:00-17:30,e,1,-1,s,
6/27/2019,16:27:51,16:00-17:30,e,1,1,n,
6/27/2019,16:28:12,16:00-17:30,e,2,0,w,
6/27/2019,16:28:14,16:00-17:30,e,2,0,w,
6/27/2019,16:28:17,16:00-17:30,e,1,-1,s,
6/27/2019,16:28:17,16:00-17:30,e,2,0,w,
6/27/2019,16:28:22,16:00-17:30,e,1,0,w,
6/27/2019,16:28:26,16:00-17:30,e,1,0,w,
6/27/2019,16:28:32,16:00-17:30,e,1,0,w,
6/27/2019,16:28:35,16:00-17:30,e,2,-1,s,
6/27/2019,16:28:40,16:00-17:30,e,1,0,w,
6/27/2019,16:28:44,16:00-17:30,e,2,-1,s,
6/27/2019,16:28:51,16:00-17:30,e,1,0,w,
6/27/2019,16:28:55,16:00-17:30,e,2,-1,s,
6/27/2019,16:29:02,16:00-17:30,e,1,1,n,
6/27/2019,16:29:06,16:00-17:30,e,1,1,n,
6/27/2019,16:29:18,16:00-17:30,e,1,-1,s,
6/27/2019,16:29:19,16:00-17:30,e,2,0,w,
6/27/2019,16:29:26,16:00-17:30,e,1,0,w,
6/27/2019,16:29:28,16:00-17:30,e,1,-1,s,
6/27/2019,16:29:29,16:00-17:30,e,2,-1,s,
6/27/2019,16:29:29,16:00-17:30,e,2,-1,s,
6/27/2019,16:29:32,16:00-17:30,e,1,-1,s,
6/27/2019,16:29:34,16:00-17:30,e,2,-1,s,
6/27/2019,16:29:35,16:00-17:30,e,2,-1,s,
6/27/2019,16:29:36,16:00-17:30,e,2,-1,s,
6/27/2019,16:29:38,16:00-17:30,e,1,-1,s,
6/27/2019,16:29:39,16:00-17:30,e,1,-1,s,
6/27/2019,16:29:41,16:00-17:30,e,1,-1,s,
6/27/2019,16:29:42,16:00-17:30,e,1,-1,s,
6/27/2019,16:29:44,16:00-17:30,e,2,-1,s,
6/27/2019,16:29:45,16:00-17:30,e,2,0,w,
6/27/2019,16:29:46,16:00-17:30,e,1,0,w,
6/27/2019,16:29:49,16:00-17:30,e,2,0,w,
6/27/2019,16:29:50,16:00-17:30,e,1,0,w,
6/27/2019,16:29:51,16:00-17:30,e,1,0,w,
6/27/2019,16:29:52,16:00-17:30,e,2,1,n,
6/27/2019,16:29:54,16:00-17:30,e,1,0,w,
6/27/2019,16:29:56,16:00-17:30,e,1,0,w,
6/27/2019,16:29:57,16:00-17:30,e,1,0,w,
6/27/2019,16:29:59,16:00-17:30,e,1,0,w,
6/27/2019,16:30:05,16:00-17:30,e,1,-1,s,
6/27/2019,16:30:12,16:00-17:30,e,1,0,w,
6/27/2019,16:30:13,16:00-17:30,e,1,2,e,
6/27/2019,16:30:15,16:00-17:30,e,2,0,w,
6/27/2019,16:30:38,16:00-17:30,e,2,0,w,
6/27/2019,16:30:41,16:00-17:30,e,1,0,w,
6/27/2019,16:30:44,16:00-17:30,e,1,-1,s,
6/27/2019,16:30:50,16:00-17:30,e,1,0,w,
6/27/2019,16:30:53,16:00-17:30,e,1,-1,s,
6/27/2019,16:30:54,16:00-17:30,e,1,0,w,
6/27/2019,16:30:55,16:00-17:30,e,1,2,e,
6/27/2019,16:31:07,16:00-17:30,e,1,0,w,
6/27/2019,16:31:08,16:00-17:30,e,1,-1,s,
6/27/2019,16:31:17,16:00-17:30,e,1,1,n,
6/27/2019,16:31:31,16:00-17:30,e,1,0,w,
6/27/2019,16:31:36,16:00-17:30,e,1,-1,s,
6/27/2019,16:31:38,16:00-17:30,e,1,1,n,
6/27/2019,16:31:40,16:00-17:30,e,2,0,w,
6/27/2019,16:31:43,16:00-17:30,e,1,1,n,
6/27/2019,16:31:45,16:00-17:30,e,2,0,w,
6/27/2019,16:31:50,16:00-17:30,e,2,0,w,
6/27/2019,16:31:51,16:00-17:30,e,2,0,w,
6/27/2019,16:31:52,16:00-17:30,e,1,1,n,
6/27/2019,16:31:53,16:00-17:30,e,2,-1,s,
6/27/2019,16:31:55,16:00-17:30,e,1,0,w,
6/27/2019,16:31:59,16:00-17:30,e,2,-1,s,
6/27/2019,16:32:03,16:00-17:30,e,2,1,n,
6/27/2019,16:32:09,16:00-17:30,e,1,0,w,
6/27/2019,16:32:10,16:00-17:30,e,1,0,w,
6/27/2019,16:32:12,16:00-17:30,e,1,1,n,
6/27/2019,16:32:13,16:00-17:30,e,2,0,w,
6/27/2019,16:32:14,16:00-17:30,e,1,-1,s,
6/27/2019,16:32:15,16:00-17:30,e,1,0,w,
6/27/2019,16:32:16,16:00-17:30,e,1,1,n,
6/27/2019,16:32:19,16:00-17:30,e,1,-1,s,
6/27/2019,16:32:19,16:00-17:30,e,1,1,n,
6/27/2019,16:32:22,16:00-17:30,e,1,2,e,
6/27/2019,16:32:23,16:00-17:30,e,1,1,n,
6/27/2019,16:32:25,16:00-17:30,e,1,0,w,
6/27/2019,16:32:28,16:00-17:30,e,1,-1,s,
6/27/2019,16:32:29,16:00-17:30,e,1,-1,s,
6/27/2019,16:32:32,16:00-17:30,e,2,1,n,
6/27/2019,16:32:36,16:00-17:30,e,2,0,w,
6/27/2019,16:32:41,16:00-17:30,e,2,0,w,
6/27/2019,16:33:15,16:00-17:30,e,1,0,w,
6/27/2019,16:33:19,16:00-17:30,e,2,0,w,
6/27/2019,16:33:22,16:00-17:30,e,1,0,w,
6/27/2019,16:33:24,16:00-17:30,e,1,1,n,
6/27/2019,16:33:27,16:00-17:30,e,1,-1,s,
6/27/2019,16:33:31,16:00-17:30,e,2,0,w,
6/27/2019,16:33:37,16:00-17:30,e,2,-1,s,
6/27/2019,16:33:41,16:00-17:30,e,2,0,w,
6/27/2019,16:33:43,16:00-17:30,e,1,0,w,
6/27/2019,16:33:51,16:00-17:30,e,2,0,w,
6/27/2019,16:33:58,16:00-17:30,e,1,1,n,
6/27/2019,16:34:06,16:00-17:30,e,1,-1,s,
6/27/2019,16:34:09,16:00-17:30,e,1,0,w,
6/27/2019,16:34:10,16:00-17:30,e,2,-1,s,
6/27/2019,16:34:12,16:00-17:30,e,2,0,w,
6/27/2019,16:34:15,16:00-17:30,e,1,2,e,
6/27/2019,16:34:16,16:00-17:30,e,1,0,w,
6/27/2019,16:34:18,16:00-17:30,e,3,0,w,
6/27/2019,16:34:20,16:00-17:30,e,1,0,w,
6/27/2019,16:34:24,16:00-17:30,e,1,0,w,
6/27/2019,16:34:28,16:00-17:30,e,2,-1,s,
6/27/2019,16:34:31,16:00-17:30,e,1,0,w,
6/27/2019,16:34:32,16:00-17:30,e,1,-1,s,
6/27/2019,16:34:35,16:00-17:30,e,1,-1,s,
6/27/2019,16:34:37,16:00-17:30,e,3,-1,s,
6/27/2019,16:34:39,16:00-17:30,e,2,-1,s,
6/27/2019,16:34:42,16:00-17:30,e,2,-1,s,
6/27/2019,16:34:46,16:00-17:30,e,1,-1,s,
6/27/2019,16:34:50,16:00-17:30,e,1,-1,s,
6/27/2019,16:35:01,16:00-17:30,e,1,-1,s,
6/27/2019,16:35:04,16:00-17:30,e,1,-1,s,
6/27/2019,16:35:09,16:00-17:30,e,1,-1,s,
6/27/2019,16:35:10,16:00-17:30,e,2,-1,s,
6/27/2019,16:35:12,16:00-17:30,e,3,-1,s,
6/27/2019,16:35:26,16:00-17:30,e,3,-1,s,
6/27/2019,16:35:29,16:00-17:30,e,2,-1,s,
6/27/2019,16:35:29,16:00-17:30,e,1,-1,s,
6/27/2019,16:35:31,16:00-17:30,e,2,-1,s,
6/27/2019,16:35:32,16:00-17:30,e,3,-1,s,
6/27/2019,16:35:33,16:00-17:30,e,1,-1,s,
6/27/2019,16:35:34,16:00-17:30,e,1,-1,s,
6/27/2019,16:35:35,16:00-17:30,e,1,0,w,
6/27/2019,16:35:36,16:00-17:30,e,1,0,w,
6/27/2019,16:35:39,16:00-17:30,e,1,0,w,
6/27/2019,16:35:40,16:00-17:30,e,1,0,w,
6/27/2019,16:35:41,16:00-17:30,e,2,0,w,
6/27/2019,16:35:43,16:00-17:30,e,1,0,w,
6/27/2019,16:35:44,16:00-17:30,e,2,0,w,
6/27/2019,16:35:47,16:00-17:30,e,2,0,w,
6/27/2019,16:35:51,16:00-17:30,e,2,0,w,
6/27/2019,16:35:52,16:00-17:30,e,2,0,w,
6/27/2019,16:35:53,16:00-17:30,e,1,-1,s,
6/27/2019,16:35:59,16:00-17:30,e,1,0,w,
6/27/2019,16:36:00,16:00-17:30,e,2,1,n,
6/27/2019,16:36:03,16:00-17:30,e,1,0,w,
6/27/2019,16:36:05,16:00-17:30,e,1,0,w,
6/27/2019,16:36:12,16:00-17:30,e,2,-1,s,
6/27/2019,16:36:23,16:00-17:30,e,1,0,w,
6/27/2019,16:36:29,16:00-17:30,e,1,0,w,
6/27/2019,16:36:31,16:00-17:30,e,2,1,n,
6/27/2019,16:36:32,16:00-17:30,e,2,1,n,
6/27/2019,16:36:44,16:00-17:30,e,2,0,w,
6/27/2019,16:36:45,16:00-17:30,e,1,0,w,
6/27/2019,16:36:47,16:00-17:30,e,2,1,n,
6/27/2019,16:36:48,16:00-17:30,e,1,0,w,
6/27/2019,16:36:52,16:00-17:30,e,3,0,w,
6/27/2019,16:36:56,16:00-17:30,e,1,-1,s,
6/27/2019,16:36:58,16:00-17:30,e,1,0,w,
6/27/2019,16:37:00,16:00-17:30,e,2,0,w,
6/27/2019,16:37:01,16:00-17:30,e,1,0,w,
6/27/2019,16:37:06,16:00-17:30,e,1,-1,s,
6/27/2019,16:37:06,16:00-17:30,e,1,0,w,
6/27/2019,16:37:07,16:00-17:30,e,2,1,n,
6/27/2019,16:37:09,16:00-17:30,e,2,0,w,
6/27/2019,16:37:12,16:00-17:30,e,1,0,w,
6/27/2019,16:37:14,16:00-17:30,e,1,0,w,
6/27/2019,16:37:15,16:00-17:30,e,2,1,n,
6/27/2019,16:37:19,16:00-17:30,e,1,-1,s,
6/27/2019,16:37:21,16:00-17:30,e,2,0,w,
6/27/2019,16:37:47,16:00-17:30,e,1,0,w,
6/27/2019,16:37:55,16:00-17:30,e,1,-1,s,
6/27/2019,16:38:01,16:00-17:30,e,1,1,n,
6/27/2019,16:38:08,16:00-17:30,e,1,1,n,
6/27/2019,16:38:08,16:00-17:30,e,1,0,w,
6/27/2019,16:38:12,16:00-17:30,e,1,-1,s,
6/27/2019,16:38:20,16:00-17:30,e,1,0,w,
6/27/2019,16:38:22,16:00-17:30,e,2,0,w,
6/27/2019,16:38:38,16:00-17:30,e,2,0,w,
6/27/2019,16:38:48,16:00-17:30,e,2,0,w,
6/27/2019,16:38:50,16:00-17:30,e,2,-1,s,
6/27/2019,16:39:01,16:00-17:30,e,2,0,w,
6/27/2019,16:39:02,16:00-17:30,e,1,0,w,
6/27/2019,16:39:03,16:00-17:30,e,2,2,e,
6/27/2019,16:39:04,16:00-17:30,e,1,0,w,
6/27/2019,16:39:06,16:00-17:30,e,2,0,w,
6/27/2019,16:39:10,16:00-17:30,e,2,-1,s,
6/27/2019,16:39:17,16:00-17:30,e,1,0,w,
6/27/2019,16:39:17,16:00-17:30,e,2,0,w,
6/27/2019,16:39:20,16:00-17:30,e,1,0,w,
6/27/2019,16:39:21,16:00-17:30,e,1,-1,s,
6/27/2019,16:39:22,16:00-17:30,e,2,0,w,
6/27/2019,16:39:26,16:00-17:30,e,1,0,w,
6/27/2019,16:39:26,16:00-17:30,e,1,-1,s,
6/27/2019,16:39:27,16:00-17:30,e,2,0,w,
